date,price,usdt_volume,ether_volume
2020-12-18 19:00:00,658.89028105,11152222.0835886,16975.62004401
2020-12-19 19:00:00,638.39537087,12523157.07987914,19327.21334392
2020-12-20 19:00:00,608,15916235.76960272,25756.22838894
2020-12-21 19:00:00,636.98492048,13633713.24869175,22141.30915861
2020-12-22 19:00:00,585.89013233,22794133.8745204,37677.41623603
2020-12-23 19:00:00,612.43357726,11868067.35494332,20101.99817278
2020-12-24 19:00:00,626.70586918,15239618.62417132,24560.0901358
2020-12-25 19:00:00,636.3384648,14595967.84903807,23068.80672117
2020-12-26 19:00:00,684.69387755,31111202.51571874,46473.56520663
2020-12-27 19:00:00,730.50036136,25643346.74405741,35288.70176049
2020-12-28 19:00:00,732.24565334,19198480.12262305,26706.44802689
2020-12-29 19:00:00,752.01221608,18427839.59124189,24939.10907072
2020-12-30 19:00:00,735.97318157,17332146.13161001,23423.9595954
2020-12-31 19:00:00,728.23197054,9281783.74748665,12645.75994356
2021-01-01 19:00:00,774.93193893,14987300.23914598,19781.30532291
2021-01-02 19:00:00,977.82,59174440.32440272,66017.83336483
2021-01-03 19:00:00,1042.58766632,97374702.82756746,96508.9927718
2021-01-04 19:00:00,1100.21671777,64968338.35472239,61514.6250037
2021-01-05 19:00:00,1207.88026087,58865369.46011111,51493.44362766
2021-01-06 19:00:00,1224.81149194,77853283.91929772,63707.69285344
2021-01-07 19:00:00,1217.73312679,85442327.13780664,71637.39756958
2021-01-08 19:00:00,1276.154,48995056.24633804,39936.69564646
2021-01-09 19:00:00,1254,69174404.59947966,53809.46558055
2021-01-10 19:00:00,1088.35144387,132342308.90374786,125958.17279066
2021-01-11 19:00:00,1051.52307022,75746520.81375659,70013.54013598
2021-01-12 19:00:00,1128.90000001,57675990.4937887,54371.71158185
2021-01-13 19:00:00,1232.15631203,75912587.07422443,64857.18506186
2021-01-14 19:00:00,1169.49233581,82230108.18911348,69658.91670214
2021-01-15 19:00:00,1228.23312046,63279772.56888955,51783.71277589
2021-01-16 19:00:00,1232.68216838,30438383.79349173,24973.32331786
2021-01-17 19:00:00,1258.06035656,38811215.254099,31633.03838788
2021-01-18 19:00:00,1366.78917107,85500508.25917283,62198.37793406
2021-01-19 19:00:00,1376.78623762,84202211.05919696,63341.02154849
2021-01-20 19:00:00,1111.26436232,112482326.40145753,90717.8481906
2021-01-21 19:00:00,1233.43518417,74448686.93404183,64429.67854779
2021-01-22 19:00:00,1231.8006297,56760905.43556202,45801.22017363
2021-01-23 19:00:00,1390.48895533,72547098.61651912,54846.23698056
2021-01-24 19:00:00,1318.88817218,82670511.86929695,59035.94779741
2021-01-25 19:00:00,1365.11901674,66288810.26210488,50334.57651294
2021-01-26 19:00:00,1239.22877303,72337264.63581191,56981.1990779
2021-01-27 19:00:00,1328.78320354,53275276.61005269,40759.17570816
2021-01-28 19:00:00,1379,84858991.47496846,62438.54926689
2021-01-29 19:00:00,1377.23589417,43534803.85259217,31967.67952794
2021-01-30 19:00:00,1312.79788473,33764107.30567287,25259.75808263
2021-01-31 19:00:00,1374.48175522,51396281.46091471,38850.38055067
2021-02-01 19:00:00,1512.03040302,89323542.37820703,61660.76834465
2021-02-02 19:00:00,1665.00648597,65086094.73421909,41265.58285677
2021-02-03 19:00:00,1596.27065942,90897114.96375933,55545.40355983
2021-02-04 19:00:00,1720,61040552.76085662,36212.01889897
2021-02-05 19:00:00,1676.21,50540076.35285043,29958.38433178
2021-02-06 19:00:00,1613.953,73749761.8841671,46222.57518872
2021-02-07 19:00:00,1749.06972836,71630403.64426537,42586.49920451
2021-02-08 19:00:00,1768.67182166,79475343.09605658,45286.43607301
2021-02-09 19:00:00,1741.97380824,90469970.18030944,51458.79595622
2021-02-10 19:00:00,1786.57773227,55383775.35746886,31254.02114184
2021-02-11 19:00:00,1840.87352059,77702148.32761467,43347.01791798
2021-02-12 19:00:00,1815.45406357,51043099.15451118,28072.36373089
2021-02-13 19:00:00,1801.00175876,34661608.7212191,19083.71416746
2021-02-14 19:00:00,1778.08063226,72817795.0306487,41379.12378845
2021-02-15 19:00:00,1782.88775383,60139435.56953301,33747.21397513
2021-02-16 19:00:00,1849.69766795,45880527.39217309,25420.39484775
2021-02-17 19:00:00,1942.5,56663935.65708819,29663.40325593
2021-02-18 19:00:00,1955.82109273,37903548.96848791,19555.11231296
2021-02-19 19:00:00,1915.1169559,67730371.41662478,34349.32770453
2021-02-20 19:00:00,1933.19334906,37574809.20779975,19362.41004651
2021-02-21 19:00:00,1777.38195189,112638977.23128013,63493.61267144
2021-02-22 19:00:00,1577.93691934,137902419.11292678,89152.3219973
2021-02-23 19:00:00,1622.73926608,62586114.19579762,38521.21620898
2021-02-24 19:00:00,1481.85657531,52167143.97336162,32787.78835511
2021-02-25 19:00:00,1445.97891587,75092712.89148802,50688.4468678
2021-02-26 19:00:00,1458.53162225,46389825.0178282,31222.861423
2021-02-27 19:00:00,1418.70032156,72390176.39724743,52805.49982143
2021-02-28 19:00:00,1570.54960018,58426504.80435333,38901.67033273
2021-03-01 19:00:00,1486.12138805,55551973.1290686,36121.03749989
2021-03-02 19:00:00,1567.72102014,49601841.1270963,31234.42054669
2021-03-03 19:00:00,1538.38329616,45760135.54306549,29387.82147865
2021-03-04 19:00:00,1527.84605917,47395719.28483599,31801.25779633
2021-03-05 19:00:00,1650.39093186,39583869.37592895,25042.71625645
2021-03-06 19:00:00,1725.64570921,40434459.36590606,24302.88224037
2021-03-07 19:00:00,1832.43165891,45846500.523774,26384.92304801
2021-03-08 19:00:00,1871.05460665,36700493.0560134,20047.53835632
2021-03-09 19:00:00,1794.28532655,42210604.93310448,23162.60379217
2021-03-10 19:00:00,1825.718,40550711.45422124,22637.32015685
2021-03-11 19:00:00,1766.14223868,36259775.58363261,20440.70548999
2021-03-12 19:00:00,1921.32183401,39646671.37602093,21527.5500326
2021-03-13 19:00:00,1849.01512316,26432863.9662582,14014.99878146
2021-03-14 20:00:00,1794.63385562,36857074.95417303,20424.74062375
2021-03-15 20:00:00,1805.09411163,35664364.86172202,20070.73538571
2021-03-16 20:00:00,1823.25752348,29765805.25212484,16656.82083987
2021-03-17 20:00:00,1776.56976733,18722823.36544109,10334.61065653
2021-03-18 20:00:00,1810.26567284,27360239.72171723,15133.32763133
2021-03-19 20:00:00,1805.84990438,31985262.0159398,17456.49666584
2021-03-20 20:00:00,1784.10476241,33251103.93382256,18635.30656839
2021-03-21 20:00:00,1681.04923717,27570812.45630042,15716.27663535
2021-03-22 20:00:00,1668.06093381,30733094.95267595,18194.4717224
2021-03-23 20:00:00,1582.57627149,29453797.21058188,17684.54662683
2021-03-24 20:00:00,1586.57780344,33916129.77058568,21380.6736031
2021-03-25 20:00:00,1698.92496065,17532677.64091432,10676.23969276
2021-03-26 20:00:00,1712.87116422,26420993.36748591,15547.31738519
2021-03-27 20:00:00,1686.76798515,18052570.65196459,10628.95440905
2021-03-28 20:00:00,1817.4,40168036.70083591,23027.07434931
2021-03-29 20:00:00,1840.77016053,16783371.20969107,9198.44409146
2021-03-30 20:00:00,1897.7085586,32171199.78669617,17531.86370433
